Rank,title,AuthorName,Language,Price_normal,Id
2345,Honeymoon i Paris,Jojo Moyes,Dansk,79.95,9788775622450
2346,Lad døden sove,Anna Jansson,Dansk,169.95,9788775930005
2347,Dødslisten,Anna Jansson,Dansk,179.95,9788775931743
2348,Grundbog i hestetræning,Jo Weeks,Dansk,99.95,9788778576958
2349,Bordeaux og vinene,Robert Joseph,Dansk,59.95,9788778577856
2350,"Uge-for-uge-kalender - til dig, der venter tvillinger",Joan Tønder Grønning,Dansk,129.95,9788790614102
2351,Shantaram,Gregory David Roberts,Dansk,159.95,9788791955235
2352,Tankelæseren,Pernille Pind,Dansk,14.95,9788792435088
2353,Plat og krone,Pernille Pind,Dansk,14.95,9788792435125
2354,Krystalhjertet,Josefine Ottesen,Dansk,94.95,9788792860293
2355,52 uartige kuponer,Lou Noire,Dansk,59.95,9788793515574
2356,Kondos japanske køkken,Kondo Sasaki,Dansk,199.95,9788793679214
2357,Nat i Andeby,,Dansk,69.95,9788793840881
2358,Elektrochok,Kent Langkjær,Dansk,59.95,9788793927810
2359,Kunsten at være fucking ærlig,Mark Manson,Dansk,219.95,9788794020138
2360,Selvimponering,Mette Holm,Dansk,159.95,9788794360487
2361,Den utålmodige feminist,Rikke Kristine Østergaard,Dansk,129.95,9788797385210
2362,Brudesløret - 1,Kamilla Oresvärd,Dansk,129.95,9789180343138
2363,Elverdansen - 2,Kamilla Oresvärd,Dansk,129.95,9789180343145
2364,Vinterstrømmen - 3,Kamilla Oresvärd,Dansk,79.95,9789180343152
2365,Det gyldne kompas 3 - Ravkikkerten,Philip Pullman,Dansk,129.95,9788702209396
2366,Øen,Ragnar Jónasson,Dansk,79.95,9788712061892
2367,Tågen,Ragnar Jónasson,Dansk,79.95,9788712061939
2368,Kvindefantasier,Sara Maria Franch-Mærkedahl,Dansk,109.95,9788740067545
2369,Priorinden,Lars Novrup Frederiksen,Dansk,349.95,9788770708340
2370,Damaskus,Iben Albinus,Dansk,199.95,9788740067408
2371,Spejlmanden,Lars Kepler,Dansk,129.95,9788702284553
2372,Blomsterdalen,Niviaq Korneliussen,Dansk,79.95,9788702278392
2373,Hærdet,René Dahl Andersen,Dansk,189.95,9788773399453
2374,De elskende fra Prag,Alyson Richman,Dansk,79.95,9788727001944
2375,Kunsten at være fucking ligeglad,Mark Manson,Dansk,189.95,9788793681187
2376,Hvor den sidste lygte lyser,Mari Jungstedt,Dansk,149.95,9788772388441
2377,Hermeneutikken,Andreas Beck Holm,Dansk,19.95,9788759321010
2378,Dødelig nattevagt,Karin Wahlberg,Dansk,169.95,9788775931040
2379,Jul i boghandlen,Jenny Colgan,Dansk,129.95,9788702346183
2380,Dinosaurens fjer,Sissel-Jo Gazan,Dansk,49.95,9788702096972
2381,Things We Never Got Over,Lucy Score,Engelsk,34.95,9781399713757
2382,Døden i Venedig,Thomas Mann,Dansk,49.95,9788702259926
2383,Let livet,Sara Maria Franch-Mærkedahl,Dansk,179.95,9788740089165
2384,Lyt til mig,Tess Gerritsen,Dansk,159.95,9788771079937
2385,Tæl hjerteslag,Katarina Widholm,Dansk,169.95,9788775934836
2386,Birgithe med th,Katrine Marie Guldager,Dansk,129.95,9788702389968
2387,Jordens søjler,Ken Follett,Dansk,129.95,9788763840019
2388,Anti-inflammatorisk topform på 4 uger,Martin Kreutzer,Dansk,199.95,9788740068429
2389,KLUDEKRÆMMERENS HÅNDKLÆDEBOG,Dorte Hummelshøj Jakobsen,Dansk,109.95,9788793197862
2390,Den niende kreds,Victoria Larm,Dansk,129.95,9788702383676
2391,Forandringslederens håndbog,Søren Brandi,Dansk,79.95,9788702234237
2392,Fulde liv,Anna von Sperling,Dansk,159.95,9788794272520
2393,Royal Assassin,Robin Hobb,Engelsk,54.95,9780007383443
2394,Running Grave,,Engelsk,130.38,9781408730966
2395,Rævens bytte,Wilbur Smith,Dansk,129.95,9788711451366
2396,Stalingrad,Antony Beevor,Dansk,129.95,9788711454770
2397,Kundeheltene,Mogens Bjerre,Dansk,239.95,9788797261439
2398,Sisyfos-myten,Albert Camus,Dansk,49.95,9788702262544
2399,Fuglene synger baglæns,Karin Slot Christiansen,Dansk,159.95,9788773399330
2400,De ansatte,Olga Ravn,Dansk,84.95,9788702265590
2501,Cujo,Stephen King,Engelsk,29.95,9781848940680
2502,Bag of Bones,Stephen King,Engelsk,29.95,9781848940949
2503,Cell,Stephen King,Engelsk,41.85,9781848941014
2504,Agatha Raisin and the Walkers of Dembley,M. C. Beaton,Engelsk,51.17,9781849011723
2505,Quito & Galapagos Islands,Robert Kunstaetter,Engelsk,29.95,9781908207913
2506,Your Mind Is Your Home,Kamran Bedi,Engelsk,14.95,9781912779406
2507,Hildegard,Anne Lise Marstrand-Jørgensen,Dansk,49.95,9788702096170
2508,Hildegard II,Anne Lise Marstrand-Jørgensen,Dansk,49.95,9788702100570
2509,Stormfugl,Conn Iggulden,Dansk,79.95,9788702156577
2510,Jo,Dorthe Chakravarty,Dansk,49.95,9788702163872
2511,Legacy,Klaus Høeck,Dansk,79.95,9788702179026
2512,Ditte Menneskebarn,Martin Andersen Nexø,Dansk,49.95,9788702188110
2513,Blåt blod,Conn Iggulden,Dansk,79.95,9788702191219
2514,Silas 9 - De blå heste,Cecil Bødker,Dansk,49.95,9788702196139
2515,Den fortabte abe,Hans Scherfig,Dansk,49.95,9788702200713
2516,Overklassemagt,Søren Jakobsen,Dansk,49.95,9788702217728
2517,Et hummerliv,Erik Fosnes Hansen,Dansk,49.95,9788702228052
2518,Constance Ring,Amalie Skram,Dansk,49.95,9788702235357
2519,Flammesol,Conn Iggulden,Dansk,84.95,9788702236996
2520,Tidlige fortællinger,Thomas Mann,Dansk,49.95,9788702259872
2521,Sene fortællinger,Thomas Mann,Dansk,49.95,9788702259919
2522,Europas historie - fra oldtiden til i dag,Lars Hovbakke Sørensen,Dansk,129.95,9788702286472
2523,Talende toner,Karl Aage Rasmussen,Dansk,79.95,9788702295153
2524,Notre-Dame,Ken Follett,Dansk,79.95,9788702298932
2525,Fortællinger,Franz Kafka,Dansk,49.95,9788702312942
2526,Efterladte fortællinger,Franz Kafka,Dansk,49.95,9788702312959
2527,Den glemte have,Kate Morton,Dansk,129.95,9788702315783
2528,Skolekomedie,Erling Jepsen,Dansk,79.95,9788702316797
2529,Mørket ved besked,Arnaldur Indridason,Dansk,129.95,9788702317220
2530,Efter kærligheden,Ingrid Persaud,Dansk,129.95,9788702330984
2531,Amerika,Franz Kafka,Dansk,49.95,9788702339079
2532,Sange om stilhed og hjem,Anne Lise Marstrand-Jørgensen,Dansk,159.95,9788702340075
2533,Gør dig fri af fortiden,Nicole LePera,Dansk,129.95,9788702344165
2534,Tidens oprindelse,Thomas Hertog,Dansk,129.95,9788702403350
2535,Solens sejr,Wilbur Smith,Dansk,129.95,9788711418451
2536,Ingen kender dagen,Wilbur Smith,Dansk,129.95,9788711451373
2537,Vredens land,Wilbur Smith,Dansk,129.95,9788711451380
2538,Magtens sværd,Wilbur Smith,Dansk,129.95,9788711451397
2539,Moby Dick,Herman Melville,Dansk,69.95,9788711471135
2540,Muldvarpen,Nick Carter,Dansk,99.95,9788711576809
2541,Apollons prøvelser 2 - Den dunkle profeti,Rick Riordan,Dansk,99.95,9788711907719
2542,Når ravnen kalder,Wilbur Smith,Dansk,69.95,9788711989104
2543,Afghaneren,Frederick Forsyth,Dansk,79.95,9788726264005
2544,Skyggen,H. C. Andersen,Dansk,39.95,9788726433265
2545,Aftenvagt – erotiske noveller,Cupido,Dansk,39.95,9788726463750
2546,Anna Karenina,Leo Tolstoy,Engelsk,129.95,9788726607765
2547,Forandring - erotiske noveller,Cupido,Dansk,39.95,9788726718829
2548,Ukendt – erotiske noveller,Cupido,Dansk,39.95,9788726719444
2549,Uden Merit,Colleen Hoover,Dansk,69.95,9788727024851
2550,Måske ikke,Colleen Hoover,Dansk,79.95,9788727024875
2451,There is Power in a Union,Philip Dray,Engelsk,157.39,9780385533607
2452,Reality Transurfing. Steps I-V,Vadim Zeland,Engelsk,311.47,9780463286654
2453,Transurfing in 78 Days: A Practical Course in Creating Your Own Reality,Vadim Zeland,Engelsk,134.95,9780463776797
2454,Absolution Gap,Alastair Reynolds,Engelsk,29.95,9780575087675
2455,Redemption Ark,Alastair Reynolds,Engelsk,60.49,9780575087736
2456,Revelation Space,Alastair Reynolds,Engelsk,51.17,9780575087743
2457,Player Of Games,Iain M. Banks,Engelsk,55.83,9780748110063
2458,Use Of Weapons,Iain M. Banks,Engelsk,55.83,9780748110087
2459,King's Blood,Daniel Abraham,Engelsk,37.19,9780748127924
2460,Career of Evil,Robert Galbraith,Engelsk,55.83,9780751563603
2461,Rescued,Bradford,Engelsk,19.95,9780857150417
2462,Goodbye Eastern Europe,Jacob Mikanowski,Engelsk,154.95,9780861542604
2463,Trust,Osho,Engelsk,134.95,9781250110473
2464,Legendborn,Tracy Deonn,Engelsk,56.94,9781398501881
2465,American Roommate Experiment,Elena Armas,Engelsk,71.2,9781398515659
2466,Teen Witches' Guide to Palm Reading,Xanna Eve Chown,Engelsk,14.95,9781398819580
2467,Teen Witches' Guide to Astrology,Xanna Eve Chown,Engelsk,14.95,9781398819603
2468,Teen Witches' Guide to Spells,Xanna Eve Chown,Engelsk,14.95,9781398819610
2469,Teen Witches' Guide to Divination,Claire Philip,Engelsk,14.95,9781398825253
2470,Narrow Road Between Desires,,Engelsk,121.06,9781399616232
2471,Colorado Kid,Stephen King,Engelsk,41.85,9781399709200
2472,Right Move,Liz Tomforde,Engelsk,55.83,9781399728577
2473,ADHD 2.0,John J. Ratey,Engelsk,9.95,9781399813297
2474,Silkworm,Robert Galbraith,Engelsk,55.83,9781405514972
2475,Cuckoo's Calling,Robert Galbraith,Engelsk,55.83,9781408704042
2476,Inconvenient Match,Janet Dean,Engelsk,24.95,9781408978030
2477,How the Pill Changes Everything,Sarah E. Hill,Engelsk,84.95,9781409178859
2478,These Healing Hills,Ann H. Gabhart,Engelsk,109.95,9781441219787
2479,My Sister Lives on the Mantelpiece,Annabel Pitcher,Engelsk,37.19,9781444003376
2480,White Road,Edmund de Waal,Engelsk,102.42,9781448137633
2481,Overcoming Hoarding,Colin Jones,Engelsk,37.19,9781472120069
2482,Greenlights,Matthew McConaughey,Engelsk,55.83,9781472280855
2483,None of this Rocks,Joe Trohman,Engelsk,37.19,9781472299017
2484,Burnout,Amelia Nagoski,Engelsk,89.95,9781473561267
2485,Panic Years,Nell Frizzell,Engelsk,89.95,9781473573994
2486,Jane Austen at Home,Lucy Worsley,Engelsk,9.95,9781473632219
2487,Winter's Camp,Jodi Thomas,Engelsk,12.49,9781474035880
2488,Her Rags-To-Riches Christmas,Laura Martin,Engelsk,44.95,9781474089616
2489,Appalachian Summer,Ann H. Gabhart,Engelsk,91.29,9781493423095
2490,Comfort Crocheted Afghans,,Engelsk,24.95,9781497650800
2491,Pascal's Pensees,Blaise Pascal,Engelsk,11.77,9781515412045
2492,Warrior Heart Practice,Heatherash Amara,Engelsk,37.19,9781529356984
2493,Return of the Divine Sophia,Tricia McCannon,Engelsk,120.22,9781591437765
2494,Art of Paper Weaving,Anna Schepper,Engelsk,179.95,9781627883160
2495,Orlin's Fall,Amber Kell,Engelsk,29.95,9781784309206
2496,Image and Reality of the Israel-Palestine Conflict,Norman Finkelstein,Engelsk,134.95,9781784784591
2497,Wandering Earth,Cixin Liu,Engelsk,71.21,9781784978488
2498,Energy,Vaclav Smil,Engelsk,65.52,9781786071347
2499,Spare Man,Mary Robinette Kowal,Engelsk,71.21,9781786188328
2500,Just After Sunset,Stephen King,Engelsk,29.95,9781848940673
2551,Måske nu,Colleen Hoover,Dansk,69.95,9788727024899
2552,Erotisk kalender – 12 frække noveller til dig,Lisa Vild,Dansk,69.95,9788727069722
2553,Meditations,Marcus Aurelius,Engelsk,79.95,9788728285350
2554,Omkring Tysklands fald,Henrik V. Ringsted,Dansk,69.95,9788728332177
2555,København,Katrine Marie Guldager,Dansk,79.95,9788740028553
2556,Supper & co.,Kirsten Skaarup,Dansk,79.95,9788740038392
2557,Carrie,Stephen King,Dansk,109.95,9788740048131
2558,Turen går til Irland,Thorkil Green Nielsen,Dansk,35.0,9788740057140
2559,Vi tog op med mor,Karin Smirnoff,Dansk,179.95,9788740065374
2560,Så tog jeg hjem,Karin Smirnoff,Dansk,199.95,9788740068573
2561,Kvindefantasier II,Elisa Lykke,Dansk,139.95,9788740073010
2562,Enkernes land,Jeanette Varberg,Dansk,199.95,9788740080117
2563,Sydafrika - Guide til kør-selv ferie,Helle Rettig,Dansk,76.93,9788740412086
2564,15 Asiatisk Inspirerede Opskrifter,Julia Ring Olsen,Dansk,39.95,9788740439243
2565,Er man stadig for tidligt født - selvom man er voksen?,Barnets Aps,Dansk,199.95,9788740489125
2566,Drengen fra krematorium D,Henriette Rostrup,Dansk,119.95,9788740653298
2567,Børnene fra grotterne,Henriette Rostrup,Dansk,119.95,9788740655810
2568,Krigen mod Ulveheksen,Henriette Rostrup,Dansk,99.95,9788740667219
2569,Bernhard af Clairvaux,Else Marie Wiberg Pedersen,Dansk,59.95,9788741003528
2570,Søg og du skal finde,Gitte Frank Strobel,Dansk,139.95,9788743067740
2571,BOB,Helle Helle,Dansk,149.95,9788743400912
2572,Sophies forførelse,Kim Lawrence,Dansk,29.95,9788743510802
2573,Samlede Søeborg,Finn Søeborg,Dansk,149.95,9788755950351
2574,Sociale netværksmedier,Lisbeth Klastrup,Dansk,129.95,9788759326015
2575,Fatimas hånd,Ildefonso Falcones,Dansk,129.95,9788763818759
2576,Den hemmelige datter,Shilpi Somaya Gowda,Dansk,79.95,9788763821223
2577,Nordmosen,Arnaldur Indridason,Dansk,79.95,9788763837316
2578,Tavs som graven,Arnaldur Indridason,Dansk,79.95,9788763837323
2579,De overlevede,Wendy Holden,Dansk,79.95,9788763839617
2580,Uden forbehold,SJ Hooks,Dansk,129.95,9788763851831
2581,Syv sind,Lotte Kaa Andersen,Dansk,79.95,9788763852968
2582,"Catalaneren, ebog",Noah Gordon,Dansk,79.95,9788763853002
2583,Drengen i sneen,Samuel Bjørk,Dansk,79.95,9788763854672
2584,Pigen på klippen,Lucinda Riley,Dansk,79.95,9788763863186
2585,Messe for alle de døde,Colin Dexter,Dansk,94.95,9788770076395
2586,Døden i Jericho,Colin Dexter,Dansk,94.95,9788770076401
2587,Fortiet,Arttu Tuominen,Dansk,159.95,9788770078870
2588,Knust,Anne Mette Kirk,Dansk,64.95,9788770362689
2589,Bro bro brille,Matthew Arlidge,Dansk,159.95,9788771075298
2590,Dukkehuset,Matthew Arlidge,Dansk,159.95,9788771075540
2591,Tampen brænder,Matthew Arlidge,Dansk,159.95,9788771075830
2592,Kongens efterfølger,Matthew Arlidge,Dansk,159.95,9788771076462
2593,Dåseskjul,Matthew Arlidge,Dansk,159.95,9788771076936
2594,"Elsker, elsker ikke",Matthew Arlidge,Dansk,159.95,9788771077360
2595,Langt ude i skoven,Matthew Arlidge,Dansk,159.95,9788771077797
2596,Døden skal du lide,Matthew Arlidge,Dansk,159.95,9788771078664
2597,Sandhed eller konsekvens,Matthew Arlidge,Dansk,159.95,9788771079517
2598,De der er elsket,Victoria Hislop,Dansk,159.95,9788771162738
2599,Hård er mit lands lov,Tore Kvæven,Dansk,99.95,9788771283587
2600,Budding & andre dirrende desserter,Marie Holm,Dansk,129.95,9788771593839
2401,Okker gokker,Matthew Arlidge,Dansk,129.95,9788771075199
2402,Den blå digters kone,Lone Theils,Dansk,99.95,9788711510490
2403,Atomic Habits,James Clear,Engelsk,121.06,9781473537804
2404,Pigen ved broen,Arnaldur Indridason,Dansk,129.95,9788702318074
2405,Min elskede datter,J. P. Delaney,Dansk,159.95,9788771079838
2406,Foundation,Isaac Asimov,Engelsk,64.95,9780007381128
2407,Dommer og bøddel,Inger Gammelgaard Madsen,Dansk,64.95,9788799538591
2408,Turen går til Argentina,Rune V. Harritshøj,Dansk,35.0,9788740022148
2409,Torsdagsmordklubben,Richard Osman,Dansk,129.95,9788702329209
2410,Pigen under træet,Sara Blaedel,Dansk,139.95,9788740059786
2411,Prøvehandlinger,Peter Wiborg Astrup,Dansk,49.95,9788702187656
2412,Gadepræsten,Inger Gammelgaard Madsen,Dansk,64.95,9788797078723
2413,Den tjekkiske forbindelse,Therese Philipsen,Dansk,54.95,9788771591279
2414,Den store guide til BDSM,Tidens Kvinder,Dansk,29.95,9788793265813
2415,Vinger af sølv,Camilla Läckberg,Dansk,179.95,9788772381732
2416,Heart Bones,Colleen Hoover,Dansk,149.95,9788727012858
2417,Den du ikke ser,Mari Jungstedt,Dansk,74.95,9788771081206
2418,Løftet - del 1,Steffen Jacobsen,Dansk,49.95,9788726384963
2419,Løftet - del 2,Steffen Jacobsen,Dansk,49.95,9788726384970
2420,Løftet - del 3,Steffen Jacobsen,Dansk,49.95,9788726384987
2421,Løftet - del 4,Steffen Jacobsen,Dansk,49.95,9788726384994
2422,Lalandia,Jens Vilstrup,Dansk,159.95,9788775620944
2423,Den barmhjertige samaritaner,Cilla og Rolf Börjlind,Dansk,129.95,9788702345674
2424,Isbjerget smelter,John Kotter,Dansk,79.95,9788740025477
2425,Beautiful Bastard,Christina Lauren,Dansk,79.95,9788763844277
2426,Hændelser ved vand,Kerstin Ekman,Dansk,79.95,9788763864022
2427,100 procent,Anders Roslund,Dansk,159.95,9788770078849
2428,Koldbrand,Cilla og Rolf Börjlind,Dansk,129.95,9788763860772
2429,Desertørerne 1,Kim Blæsbjerg,Dansk,129.95,9788763830577
2430,Fyrmesteren,Camilla Läckberg,Dansk,99.95,9788771083866
2431,New York Trilogien,Paul Auster,Dansk,129.95,9788711343272
2432,Hobbit,J. R. R. Tolkien,Engelsk,51.17,9780007322602
2433,Mere Christianity,C. S. Lewis,Engelsk,24.95,9780007332243
2434,Assassin's Quest,Robin Hobb,Engelsk,74.95,9780007370443
2435,Prelude to Foundation,Isaac Asimov,Engelsk,64.95,9780007384822
2436,Robots of Dawn,Isaac Asimov,Engelsk,64.95,9780007384846
2437,Naked Sun,Isaac Asimov,Engelsk,45.57,9780007384884
2438,All the Light We Cannot See,Anthony Doerr,Engelsk,65.14,9780007548682
2439,Traitors Gate,Jeffrey Archer,Engelsk,164.95,9780008474393
2440,Currents of Space,Isaac Asimov,Engelsk,99.95,9780008516185
2441,Forward the Foundation,Isaac Asimov,Engelsk,65.8,9780008516215
2442,Pebble in the Sky,Isaac Asimov,Engelsk,59.95,9780008516253
2443,"Stars, Like Dust",Isaac Asimov,Engelsk,65.14,9780008516277
2444,Dead Romantics,Ashley Poston,Engelsk,36.25,9780008566579
2445,Seven Year Slip,Ashley Poston,Engelsk,65.14,9780008566609
2446,Supernatural: Nevermore,Keith R.A. Decandido,Engelsk,47.44,9780061875809
2447,Destroy Me,Tahereh Mafi,Engelsk,19.95,9780062208194
2448,All Your Twisted Secrets,Diana Urban,Engelsk,64.95,9780062908230
2449,Rake Gets Ravished,Sophie Jordan,Engelsk,29.95,9780063035690
2450,Stalingrad,Antony Beevor,Engelsk,89.95,9780141926100
2601,Med hjertet udenpå,Ivan Pedersen,Dansk,159.95,9788771710564
2602,Krig og fred,Leo Tolstoj,Dansk,39.95,9788771940152
2603,Om at Bo Småt og Leve Godt,Anders Boisen,Dansk,150.0,9788771963052
2604,Det mystiske bibliotek (reflow-udgave),Haruki Murakami,Dansk,149.95,9788772044859
2605,Jeg ønsker mig kun dig,Joanna Bolouri,Dansk,159.95,9788772312996
2606,Låst,Anne Mette Kirk,Dansk,149.95,9788772383187
2607,Tedyrkerens hustru,Dinah Jefferies,Dansk,179.95,9788772384986
2608,Blæst,Anne Mette Kirk,Dansk,149.95,9788772387475
2609,At elske er ikke en følelse,Amanda Lagoni,Dansk,209.95,9788773399583
2610,Hans-Georg Gadamer,Arne Jørgensen,Dansk,109.95,9788774577515
2611,Alene i mørket,Trude Teige,Dansk,129.95,9788775620500
2612,I dødens hænder,Trude Teige,Dansk,129.95,9788775620524
2613,Betonhjerter,Sara Rahmeh,Dansk,159.95,9788775620920
2614,Kvindefantasier III,Elisa Lykke,Dansk,139.95,9788775710867
2615,Smertens kys,Marina Fauerholdt,Dansk,89.95,9788775753574
2616,Alt det vi mistede undervejs,Birgitte Bartholdy,Dansk,139.95,9788775961115
2617,Excel 2013 for alle,Jørgen Koch,Dansk,129.95,9788778536938
2618,"Haglvåben - Hagl, tryk og stempler",Ib Nordentoft Andersen,Dansk,20.0,9788791368851
2619,Ud og stjæle heste,Per Petterson,Dansk,149.95,9788792439147
2620,Hold mig,Sue Johnson,Dansk,269.95,9788792542687
2621,Overtalelse,Jane Austen,Dansk,129.95,9788792685711
2622,To brødre,Ben Elton,Dansk,239.95,9788792861818
2623,Søde sundheder - nemme kager uden mel og sukker,Line Hviid,Dansk,29.95,9788793011878
2624,Gung Ho,Ken Blanchard,Dansk,189.95,9788793149144
2625,Ære,Elif Shafak,Dansk,129.95,9788793299405
2626,Malaga,Stig Albeck,Dansk,74.95,9788793329676
2627,Barnestjernen fra Bryggen,Jan Priiskorn Schmidt,Dansk,149.95,9788793404885
2628,Bidronningen,Anne-Pia Jørgensen,Dansk,219.95,9788793434059
2629,Den Forsvundne Kendisdatter,Ole Nybo,Dansk,34.95,9788793466029
2630,Dødens Stik,Ole Nybo,Dansk,34.95,9788793466043
2631,Dødegeisten,Ole Nybo,Dansk,34.95,9788793466050
2632,Måske skulle du snakke med nogen,Lori Gottlieb,Dansk,149.95,9788793752399
2633,Slagteheste,Mick Herron,Dansk,179.95,9788793805156
2634,Døde løver,Mick Herron,Dansk,179.95,9788793805286
2635,Sande Tigre,Mick Herron,Dansk,179.95,9788793805361
2636,Spionstræde,Mick Herron,Dansk,179.95,9788793805552
2637,London Regler,Mick Herron,Dansk,179.95,9788793805583
2638,Spionernes himmel,Mick Herron,Dansk,179.95,9788793805804
2639,(Be)greb om Idræt,Annemari Svendsen,Dansk,159.95,9788794004190
2640,"Den lille guide til penge, krak & bobler",Martin Mygind,Dansk,139.95,9788794258173
2641,Verdens bedste pizza,Steen Larsen,Dansk,159.95,9788794441339
2642,Danish Grammar - Naturally,Michael Falkendorf,Dansk,159.95,9788794456302
2643,Veganeren,Inger Gammelgaard Madsen,Dansk,64.95,9788797078785
2644,Apokalypsens engle: Thriller #2 i Mirrin Bank-trilogien,Johan Ottosen,Dansk,129.95,9788797094440
2645,Bogen om Sportslørdag,Michael Kjærbøl,Dansk,129.95,9788797406083
2646,Dansk fodbolds 110 bedste,Michael Kjærbøl,Dansk,129.95,9788797406090
2647,Den klare Koran - 40 udvalgte kapitler,Amér Majid,Dansk,34.95,9788799348497
2648,Karolines Mormormad,Karolines Køkken,Dansk,49.95,9788799589494
2649,Blodregn,Inger Gammelgaard Madsen,Dansk,64.95,9788799794423
2650,Konkursklubben,Mikael Lindholm,Dansk,149.95,9789150794014
2651,Mauryas,Devika Rangachari,Engelsk,120.22,9789392099335
2652,Vangede Billeder,Dan Turèll,Dansk,49.95,9788721036799
2653,Turen går til Paris,Aske Munck,Dansk,35.0,9788740025330
2654,Kærlighedens 5 sprog,Gary Chapman,Dansk,189.95,9788756462150
2655,Åben og undersøgende matematik,Pernille Pind,Dansk,249.95,9788792435347
